id,user_name,license,image_url,latitude,longitude,scientific_name,common_name,taxon_id,taxon_family_name
15049328,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22465426/medium.jpg,35.2993721716,-82.7017148665,Pachysandra procumbens,Allegheny Spurge,50316,Buxaceae
15049803,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22466175/medium.jpg,35.3128273394,-82.9530735908,Monarda fistulosa,wild bergamot,85320,Lamiaceae
15052064,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22470344/medium.jpg,35.3813105531,-83.0292358558,Coreopsis major,Greater Tickseed,129672,Asteraceae
15053695,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22472983/medium.jpg,35.3330236995,-82.875237855,Agalinis tenuifolia,slender false foxglove,120007,Orobanchaceae
15053696,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22473010/medium.jpg,35.3257776193,-82.9554143764,Triantha glutinosa,Sticky False Asphodel,169913,Tofieldiaceae
15053701,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22473109/medium.jpg,35.3845117618,-82.8343744478,Oxypolis rigidior,stiff cowbane,166004,Apiaceae
15053703,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22473148/medium.jpg,35.3474404682,-82.9104258578,Houstonia longifolia,long-leaved bluets,69753,Rubiaceae
15054841,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22475035/medium.jpg,35.2827227332,-82.8281779378,Tipularia discolor,crane-fly orchid,121490,Orchidaceae
15055738,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22477484/medium.jpeg,35.4378155,-82.8170499,Melampyrum lineare,narrowleaf cow wheat,62367,Orobanchaceae
15087991,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22533420/medium.jpg,35.2951833333,-82.7838333333,Prunella vulgaris,common selfheal,52764,Lamiaceae
15091241,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22539377/medium.jpg,35.3051583333,-82.7944861111,Galax urceolata,galax,53925,Diapensiaceae
15092761,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22542172/medium.jpg,35.3051583333,-82.7944861111,Trillium undulatum,painted trillium,51435,Melanthiaceae
15092805,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22542304/medium.jpg,35.3043944444,-82.7945805556,Kalmia latifolia,mountain laurel,49397,Ericaceae
15092845,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22542369/medium.jpg,35.3042277778,-82.7946666667,Rhododendron maximum,great rhododendron,83059,Ericaceae
15093202,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22542852/medium.jpg,35.3041638889,-82.7946083333,Micranthes petiolaris,Cliff Saxifrage,357952,Saxifragaceae
15093279,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22543058/medium.jpg,35.3041722222,-82.7946444444,Melampyrum lineare,narrowleaf cow wheat,62367,Orobanchaceae
15100889,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22556840/medium.jpeg,35.40512355,-82.75116916,Prunella vulgaris,common selfheal,52764,Lamiaceae
15101046,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22556772/medium.jpg,35.2951472222,-82.7819277778,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
15104162,"",,https://static.inaturalist.org/photos/22562858/medium.jpg,35.321725,-82.876525,Arisaema triphyllum,Jack-in-the-Pulpit,50310,Araceae
15105074,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22564429/medium.jpeg,35.4156994913,-82.7487368602,Clematis virginiana,virgin's-bower,62778,Ranunculaceae
15105147,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22564623/medium.jpeg,35.444029,-82.8231627,Centaurea stoebe,spotted knapweed,76214,Asteraceae
15105206,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22564712/medium.jpeg,35.3939773282,-82.7741385531,Verbascum thapsus,great mullein,59029,Scrophulariaceae
15105751,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22565832/medium.jpeg,35.40624064,-82.75044345,Campanulastrum americanum,tall bellflower,159769,Campanulaceae
15105906,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22566083/medium.jpeg,35.40634587,-82.75055163,Ageratina altissima,white snakeroot,119048,Asteraceae
15105982,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22566230/medium.jpeg,35.4447305,-82.8234994,Campanula divaricata,Southern Harebell,85337,Campanulaceae
15106072,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22566425/medium.jpeg,35.3978144797,-82.7743830532,Prunella vulgaris,common selfheal,52764,Lamiaceae
15106287,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22570634/medium.jpeg,35.3969104914,-82.7724936884,Aruncus dioicus,Goatsbeard,75600,Rosaceae
15117787,Carly Hensler,,https://static.inaturalist.org/photos/22588218/medium.jpg,35.4025946754,-82.7545047587,Clematis viorna,Vase-vine Leatherflower,62777,Ranunculaceae
15139020,Mike Breiner,,https://static.inaturalist.org/photos/22627470/medium.jpeg,35.27346085,-82.70681958,Tipularia discolor,crane-fly orchid,121490,Orchidaceae
15139296,Mike Breiner,,https://static.inaturalist.org/photos/22627962/medium.jpeg,35.2744020932,-82.7093240619,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
15139959,Mike Breiner,,https://static.inaturalist.org/photos/22629369/medium.jpeg,35.27636435,-82.71531394,Laportea canadensis,wood nettle,119802,Urticaceae
15140339,Mike Breiner,,https://static.inaturalist.org/photos/22634817/medium.jpeg,35.2775801703,-82.7135857567,Eutrochium fistulosum,Hollow Joe-Pye Weed,132717,Asteraceae
15143294,Mike Breiner,,https://static.inaturalist.org/photos/22634937/medium.jpeg,35.27432971,-82.71055636,Aralia spinosa,devil's walkingstick,82813,Araliaceae
15169601,,,https://static.inaturalist.org/photos/22683453/medium.jpg,35.2757422752,-82.7549003067,Monarda didyma,Scarlet Beebalm,52735,Lamiaceae
15184674,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22710458/medium.jpg,35.2873137096,-82.7467563003,Commelina communis,Asiatic dayflower,52927,Commelinaceae
15198529,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22734626/medium.jpeg,35.4058355419,-82.7439263184,Melampyrum lineare,narrowleaf cow wheat,62367,Orobanchaceae
15198862,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22735197/medium.jpeg,35.3800184347,-82.9634102705,Lobelia inflata,Indian tobacco,62351,Campanulaceae
15199073,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22735420/medium.jpeg,35.3280702559,-82.885509152,Chamaenerion angustifolium,fireweed,564969,Onagraceae
15200424,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22737703/medium.jpeg,35.25131084,-82.71852898,Cyperus strigosus,straw-colored flatsedge,59063,Cyperaceae
15203043,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22742134/medium.jpeg,35.3273548186,-82.8906679619,Lysimachia lanceolata,Lanceleaf Loosestrife,119810,Primulaceae
15204647,Mike Breiner,,https://static.inaturalist.org/photos/22744569/medium.jpeg,35.2848158453,-82.7259829268,Ligustrum sinense,Chinese privet,128769,Oleaceae
15204653,Mike Breiner,,https://static.inaturalist.org/photos/22744579/medium.jpeg,35.2838363287,-82.729193531,Toxicodendron vernix,poison sumac,54767,Anacardiaceae
15242191,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22806526/medium.png,35.2965138889,-82.769,Commelina communis,Asiatic dayflower,52927,Commelinaceae
15242356,Nathaniel Schwartz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22806647/medium.jpg,35.2964805556,-82.7689861111,Oenothera biennis,common evening-primrose,62207,Onagraceae
15264484,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22841820/medium.jpeg,35.2140670682,-82.9758053067,Platanthera ciliaris,orange-fringed orchid,167016,Orchidaceae
15264535,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22841939/medium.jpeg,35.3552332,-82.7858198,Helianthus annuus,Common Sunflower,57983,Asteraceae
15264740,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22842370/medium.jpeg,35.3646879829,-82.7637313306,Monotropa uniflora,Ghost Pipe,49477,Ericaceae
15264954,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22843115/medium.jpeg,35.3552332,-82.7858198,Mimulus ringens,Allegheny monkeyflower,62399,Phrymaceae
15272942,Kristine Boles,,https://static.inaturalist.org/photos/22856583/medium.jpg,35.3201318666,-82.8474014352,Impatiens capensis,common jewelweed,47888,Balsaminaceae
15279054,,,https://static.inaturalist.org/photos/22867746/medium.jpg,35.364145,-82.9899883333,Clintonia borealis,bluebead lily,53794,Liliaceae
15279209,,,https://static.inaturalist.org/photos/22868076/medium.jpg,35.3661533333,-82.99018,Chelone lyonii,pink turtlehead,160493,Plantaginaceae
15294136,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22894223/medium.jpeg,35.4028585,-82.7567003,Stenanthium gramineum,featherbells,118742,Melanthiaceae
15294164,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22894270/medium.jpeg,35.3344046278,-82.8161596321,Veratrum parviflorum,mountain bunchflower,362548,Melanthiaceae
15294205,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22894352/medium.jpeg,35.3329402255,-82.8197065182,Persicaria virginiana,American jumpseed,144047,Polygonaceae
15297335,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22899631/medium.jpg,35.3253755739,-82.8041300763,Uvularia puberula,Appalachian bellwort,170096,Colchicaceae
15301028,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22905864/medium.jpeg,35.4047198687,-82.7535429597,Oxydendrum arboreum,sourwood,133354,Ericaceae
15334215,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22966670/medium.jpeg,35.2518749423,-82.8896595351,Buddleja davidii,Butterfly bush,75916,Scrophulariaceae
15340097,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22978103/medium.jpg,35.449855,-82.70958,Physostegia virginiana,obedient plant,85313,Lamiaceae
15340162,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22978303/medium.jpg,35.4502833333,-82.709495,Asclepias exaltata,poke milkweed,125386,Apocynaceae
15340253,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22978413/medium.jpg,35.4460216667,-82.7169583333,Eutrochium purpureum,sweet Joe-Pye-weed,85378,Asteraceae
15340438,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22978725/medium.jpg,35.446025,-82.7169633333,Impatiens pallida,pale jewelweed,47891,Balsaminaceae
15340550,Sam Chambers,,https://static.inaturalist.org/photos/22978843/medium.jpg,35.3301705161,-82.8817371003,Acer spicatum,Mountain Maple,116361,Sapindaceae
15360559,Kyrstin Anya Proctor,,https://static.inaturalist.org/photos/23014142/medium.jpeg,35.4106903076,-82.7491607666,Monotropa uniflora,Ghost Pipe,49477,Ericaceae
15373249,Alaina Krakowiak,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23036055/medium.jpeg,35.3518364313,-82.8867150109,Vaccinium macrocarpon,American Cranberry,63749,Ericaceae
15390201,Melissa Knowles,,https://static.inaturalist.org/photos/23066473/medium.jpg,35.4149623541,-83.091471636,Pilea pumila,Canada clearweed,125482,Urticaceae
15426062,,,https://static.inaturalist.org/photos/23131933/medium.jpg,35.3854966667,-83.0805888333,Rubus odoratus,purple-flowered raspberry,62377,Rosaceae
15426117,,,https://static.inaturalist.org/photos/23132046/medium.jpg,35.3870283333,-83.08545,Anemone virginiana,tall thimbleweed,126369,Ranunculaceae
15464021,Jodi Elliott Morgan,,https://static.inaturalist.org/photos/23202572/medium.jpg,35.4148695045,-83.0739556253,Impatiens capensis,common jewelweed,47888,Balsaminaceae
15496911,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23239483/medium.jpg,35.3014123302,-82.9311528801,Parnassia asarifolia,Grass-of-Parnassus,128774,Celastraceae
15509565,Maria Dunlavey,,https://static.inaturalist.org/photos/23249096/medium.jpeg,35.3517138889,-82.7751305556,Mitchella repens,partridgeberry,83799,Rubiaceae
15509566,Maria Dunlavey,,https://static.inaturalist.org/photos/23249072/medium.jpeg,35.3513722222,-82.7751916667,Thalictrum clavatum,Mountain Meadow-rue,169654,Ranunculaceae
15509568,Maria Dunlavey,,https://static.inaturalist.org/photos/23249175/medium.jpeg,35.36,-82.7546083333,Medeola virginiana,Cucumber Root,54924,Liliaceae
15509571,Maria Dunlavey,,https://static.inaturalist.org/photos/23249251/medium.jpeg,35.3643444444,-82.7517,Galax urceolata,galax,53925,Diapensiaceae
15510181,Maria Dunlavey,,https://static.inaturalist.org/photos/23250165/medium.jpeg,35.3623166667,-82.9886027778,Oxalis montana,mountain woodsorrel,165994,Oxalidaceae
15510183,Maria Dunlavey,,https://static.inaturalist.org/photos/23250224/medium.jpeg,35.3640833333,-82.989975,Arisaema triphyllum,Jack-in-the-Pulpit,50310,Araceae
15510190,Maria Dunlavey,,https://static.inaturalist.org/photos/23250620/medium.jpeg,35.3633277778,-82.9895027778,Clintonia borealis,bluebead lily,53794,Liliaceae
15510874,Maria Dunlavey,,https://static.inaturalist.org/photos/23250887/medium.jpeg,35.3317722222,-82.8754416667,Clintonia borealis,bluebead lily,53794,Liliaceae
15510884,Maria Dunlavey,,https://static.inaturalist.org/photos/23251002/medium.jpeg,35.3449083333,-82.8626722222,Kalmia latifolia,mountain laurel,49397,Ericaceae
15510889,Maria Dunlavey,,https://static.inaturalist.org/photos/23251059/medium.jpeg,35.3414416667,-82.8662027778,Rhododendron catawbiense,Catawba Rhododendron,49486,Ericaceae
15510890,Maria Dunlavey,,https://static.inaturalist.org/photos/23251133/medium.jpeg,35.3360555556,-82.8613361111,Rhododendron calendulaceum,Flame Azalea,118749,Ericaceae
15532862,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267031/medium.jpg,35.3201166667,-82.8756166667,Eurybia chlorolepis,mountain wood aster,162877,Asteraceae
15533127,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267160/medium.jpg,35.3793577195,-82.8505753367,Rudbeckia laciniata humilis,,118565,Asteraceae
15533241,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267207/medium.jpg,35.2746050889,-82.9541783897,Avenella flexuosa,wavy hair-grass,288069,Poaceae
15533265,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267244/medium.jpg,35.3273616667,-82.8765116667,Rubus canadensis,Smooth Blackberry,168032,Rosaceae
15533342,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267283/medium.jpg,35.3273783333,-82.876495,Platanthera clavellata,small green wood orchid,52500,Orchidaceae
15533366,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267300/medium.jpg,35.3135355682,-82.8409247621,Hypericum graveolens,Mountain St. John's-wort,163970,Hypericaceae
15533433,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267633/medium.jpg,35.327355,-82.8766116667,Vaccinium simulatum,mountain highbush blueberry,170107,Ericaceae
15534163,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23267645/medium.jpg,35.3273916667,-82.8765633333,Eurybia chlorolepis,mountain wood aster,162877,Asteraceae
15649702,,,https://static.inaturalist.org/photos/23376820/medium.jpg,35.2850823664,-82.7269766853,Rudbeckia hirta,black-eyed Susan,62741,Asteraceae
15661699,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23384748/medium.jpg,35.3273966667,-82.876595,Houstonia serpyllifolia,Thyme-leaved Bluet,163844,Rubiaceae
15661725,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23385877/medium.jpg,35.3273883333,-82.87652,Diervilla sessilifolia,Southern bush honeysuckle,161898,Caprifoliaceae
15662852,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433791/medium.jpg,35.3273883333,-82.87652,Solidago glomerata,skunk goldenrod,169107,Asteraceae
15698396,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23430348/medium.jpg,35.4060661938,-83.0697936582,Goodyera pubescens,downy rattlesnake plantain,62406,Orchidaceae
15700447,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433801/medium.jpg,35.3273783333,-82.8765116667,Ribes rotundifolium,Appalachian Gooseberry,167920,Grossulariaceae
15700471,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433851/medium.jpg,35.3273716667,-82.876495,Oclemena acuminata,whorled wood aster,120181,Asteraceae
15700480,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433865/medium.jpg,35.32737,-82.8765116667,Clintonia borealis,bluebead lily,53794,Liliaceae
15700496,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433898/medium.jpg,35.2050633058,-82.9641052965,Hypericum graveolens,Mountain St. John's-wort,163970,Hypericaceae
15700530,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433956/medium.jpg,35.327325,-82.8765416667,Solidago puberula,Downy Goldenrod,126658,Asteraceae
15700549,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23433992/medium.jpg,35.3273466667,-82.8765033333,Solidago glomerata,skunk goldenrod,169107,Asteraceae
15700574,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434008/medium.jpg,35.327355,-82.8765033333,Sorbus americana,American mountain ash,54265,Rosaceae
15700588,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434057/medium.jpg,35.327355,-82.876495,Solidago patula,Swamp Goldenrod,145721,Asteraceae
15700617,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434096/medium.jpg,35.32738,-82.876495,Rhododendron pilosum,minniebush,494302,Ericaceae
15700641,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434159/medium.jpg,35.3273966667,-82.8765033333,Angelica triquinata,mountain angelica,158381,Apiaceae
15700665,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434206/medium.jpg,35.2332472413,-82.8822944178,Avenella flexuosa,wavy hair-grass,288069,Poaceae
15700689,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434275/medium.jpg,35.327155,-82.8760216667,Solidago patula,Swamp Goldenrod,145721,Asteraceae
15700722,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434305/medium.jpg,35.3270216667,-82.8761133333,Solidago glomerata,skunk goldenrod,169107,Asteraceae
15700762,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434353/medium.jpg,35.3721191868,-82.8008583613,Avenella flexuosa,wavy hair-grass,288069,Poaceae
15700787,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23434392/medium.jpg,35.3253383333,-82.8770616667,Solidago puberula,Downy Goldenrod,126658,Asteraceae
15703381,Rayne Britt,,https://static.inaturalist.org/photos/23439119/medium.jpeg,35.2984520363,-82.7655036002,Eutrochium purpureum,sweet Joe-Pye-weed,85378,Asteraceae
15709819,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23450991/medium.jpg,35.3237283333,-82.8769533333,Salix humilis,Prairie Willow,128671,Salicaceae
15709851,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451053/medium.jpg,35.304067,-82.895464,Chelone lyonii,pink turtlehead,160493,Plantaginaceae
15709853,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451064/medium.jpg,35.3026916667,-82.8962166667,Heuchera villosa,hairy alumroot,163746,Saxifragaceae
15709861,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451089/medium.jpg,35.3027533333,-82.896155,Plantago major,greater plantain,58961,Plantaginaceae
15709878,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451125/medium.jpg,35.3027716667,-82.895845,Ribes rotundifolium,Appalachian Gooseberry,167920,Grossulariaceae
15709891,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451168/medium.jpg,35.302775,-82.895875,Robinia hispida,Bristly locust,129107,Fabaceae
15709923,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451242/medium.jpg,35.297580726,-82.899568201,Pieris floribunda,mountain andromeda,49705,Ericaceae
15709937,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451273/medium.jpg,35.3052166667,-82.8992833333,Salix humilis,Prairie Willow,128671,Salicaceae
15709960,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23451299/medium.jpg,35.305205,-82.8992616667,Pycnanthemum montanum,Thinleaf Mountainmint,167612,Lamiaceae
15813217,,,https://static.inaturalist.org/photos/23637124/medium.jpg,35.4067848763,-82.7445730661,Campanula divaricata,Southern Harebell,85337,Campanulaceae
15814082,,,https://static.inaturalist.org/photos/23638459/medium.jpg,35.526580629,-82.9246074614,Berberis bealei,leatherleaf mahonia,277657,Berberidaceae
15848163,,,https://static.inaturalist.org/photos/23696131/medium.jpg,35.4452029942,-82.7178372257,Silene stellata,starry campion,128942,Caryophyllaceae
15857945,,,https://static.inaturalist.org/photos/23707492/medium.jpg,35.2395009902,-82.7281164565,Cercis canadensis,eastern redbud,48502,Fabaceae
15860367,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23711614/medium.jpg,35.307829035,-82.9424608107,Oclemena acuminata,whorled wood aster,120181,Asteraceae
15861708,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23714014/medium.jpg,35.328279183,-82.9556732397,Chelone obliqua erwiniae,Erwin's turtlehead,239975,Plantaginaceae
15892511,"",,https://static.inaturalist.org/photos/23764868/medium.jpg,35.4122173973,-83.0951230322,Impatiens pallida,pale jewelweed,47891,Balsaminaceae
15909383,,,https://static.inaturalist.org/photos/23794417/medium.jpg,35.3348954489,-82.6874923623,Galax urceolata,galax,53925,Diapensiaceae
15920632,"",,https://static.inaturalist.org/photos/23815003/medium.jpg,35.4827832152,-82.8838304245,Lobelia cardinalis,cardinal flower,48038,Campanulaceae
15929571,"",,https://static.inaturalist.org/photos/23831075/medium.jpg,35.4052960883,-83.0731528496,Mitchella repens,partridgeberry,83799,Rubiaceae
15941947,Bryan Tompkins,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23854795/medium.jpeg,35.3272705078,-82.888458252,Scutellaria incana,Downy Skullcap,133094,Lamiaceae
15973713,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/23911940/medium.jpg,35.3221583333,-82.8495866667,Viburnum cassinoides,northern wild raisin,1405994,Viburnaceae
15990236,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23942102/medium.jpg,35.3112694024,-82.7745529214,Euphorbia cyathophora,painted leaf,77109,Euphorbiaceae
15990767,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23943112/medium.jpeg,35.463302741,-83.0095427111,Rumex obtusifolius,broad-leaved dock,63371,Polygonaceae
16002635,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23964359/medium.jpg,35.35081,-82.77891,Monotropa hypopitys,pinesap,59986,Ericaceae
16005246,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23968908/medium.jpeg,35.4626678318,-83.0100764707,Plantago lanceolata,ribwort plantain,53178,Plantaginaceae
16005706,"",,https://static.inaturalist.org/photos/23969662/medium.jpg,35.3228878929,-82.8761064169,Diervilla sessilifolia,Southern bush honeysuckle,161898,Caprifoliaceae
16007343,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23972608/medium.jpeg,35.4628543454,-83.0096476525,Lactuca biennis,tall blue lettuce,77616,Asteraceae
16008577,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23974733/medium.jpeg,35.4627158939,-83.0099718645,Rumex obtusifolius,broad-leaved dock,63371,Polygonaceae
16009453,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23976460/medium.jpeg,35.4627593136,-83.0099001154,Lonicera japonica,Japanese honeysuckle,77835,Caprifoliaceae
16009591,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23976875/medium.jpeg,35.4630790896,-83.0095846206,Paraserianthes lophantha,Plume Albizia,139851,Fabaceae
16010701,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23978999/medium.jpg,35.3101926647,-82.9488756254,Circaea alpina,Alpine Enchanter's-nightshade,76342,Onagraceae
16010789,Sam Chambers,,https://static.inaturalist.org/photos/23979299/medium.jpg,35.4063284679,-82.9014020305,Juglans cinerea,Butternut,54792,Juglandaceae
16012218,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23981561/medium.jpg,35.4484866667,-83.04165,Acer × freemanii,Freeman's Maple,170461,Sapindaceae
16015935,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23988681/medium.jpg,35.3019572463,-82.9344177246,Agalinis tenuifolia,slender false foxglove,120007,Orobanchaceae
16044467,Kahtra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/24026029/medium.jpeg,35.4630004429,-83.0093428865,Ambrosia trifida,giant ragweed,53034,Asteraceae
16107377,,,https://static.inaturalist.org/photos/24132378/medium.jpg,35.4441076594,-82.9810743698,Smilax herbacea,smooth carrionflower,154524,Smilacaceae
16142702,,,https://static.inaturalist.org/photos/24195106/medium.jpg,35.3268787684,-82.8763332312,Ageratina altissima,white snakeroot,119048,Asteraceae
