id,user_name,license,image_url,latitude,longitude,scientific_name,common_name,taxon_family_name
12984177,Em,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/18882547/medium.jpeg,35.922,-78.983428,Asimina triloba,common pawpaw,Annonaceae
12999508,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/18909537/medium.jpg,36.0835111667,-82.0298611667,Erythronium americanum,yellow trout lily,Liliaceae
13001008,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/18912117/medium.jpg,35.75877,-82.3802033333,Trillium erectum,red trillium,Melanthiaceae
13019151,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/18943054/medium.jpeg,35.9979019165,-78.9104003906,Solanum carolinense,Carolina horsenettle,Solanaceae
13021434,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/18947103/medium.jpeg,36.0009879544,-78.9306105673,Cirsium vulgare,Bull Thistle,Asteraceae
13037209,,,https://static.inaturalist.org/photos/18975284/medium.jpg,35.7609633333,-78.721145,Chimaphila maculata,striped wintergreen,Ericaceae
13049644,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/18997043/medium.jpeg,36.0430107117,-78.8925552368,Centaurea cyanus,Cornflower,Asteraceae
13072170,"",CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/19038881/medium.jpg,35.4918508842,-83.4015745616,Trillium erectum,red trillium,Melanthiaceae
13072409,"",CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/19039021/medium.jpg,35.7377140138,-83.3121364874,Trillium erectum,red trillium,Melanthiaceae
13082342,April McNiff,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19052380/medium.jpeg,35.434197,-83.1916937,Chimaphila maculata,striped wintergreen,Ericaceae
13082374,April McNiff,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19054521/medium.jpeg,35.434197,-83.1916937,Silene virginica,fire pink,Caryophyllaceae
13093891,,,https://static.inaturalist.org/photos/19077338/medium.jpg,35.5953916667,-83.4603883333,Trillium erectum,red trillium,Melanthiaceae
13102685,"",CC-BY-NC,https://static.inaturalist.org/photos/19095659/medium.jpg,35.978245,-79.1046445,Fraxinus biltmoreana,Biltmore Ash,Oleaceae
13105260,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19099278/medium.jpeg,36.1404118916,-78.8411453746,Monotropa uniflora,Ghost Pipe,Ericaceae
13105274,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19099360/medium.jpeg,36.1457191232,-78.8474031349,Echinacea purpurea,purple coneflower,Asteraceae
13153758,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/19190734/medium.jpeg,35.9990005493,-78.909866333,Albizia julibrissin,Persian silk tree,Fabaceae
13156997,Erica,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19197881/medium.jpeg,36.5993748896,-80.8153044209,Arisaema triphyllum,Jack-in-the-Pulpit,Araceae
13221797,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/19380677/medium.jpeg,35.4523024343,-83.1353365003,Sanguinaria canadensis,bloodroot,Papaveraceae
13225529,Micah Freedman,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19343681/medium.jpg,35.1910523061,-83.5999496887,Diphylleia cymosa,Umbrella-leaf,Berberidaceae
13228263,Jessica Majors,,https://static.inaturalist.org/photos/19348914/medium.jpg,35.6140583333,-75.467895,Gaillardia pulchella,Indian blanket,Asteraceae
13234892,Mike Breiner,,https://static.inaturalist.org/photos/19360849/medium.jpeg,35.4917516307,-82.9899739847,Juglans nigra,eastern black walnut,Juglandaceae
13243720,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19376157/medium.jpg,34.046975,-77.91333,Carex elliottii,Elliott's Sedge,Cyperaceae
13243766,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19376296/medium.jpg,34.1082938094,-77.9844661132,Peltandra sagittifolia,white arrow arum,Araceae
13244434,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19377408/medium.jpg,35.6142239533,-83.3860274324,Fagus grandifolia,American beech,Fagaceae
13264948,Brin,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19901975/medium.jpg,35.41954053,-83.23798732,Silene virginica,fire pink,Caryophyllaceae
13282124,,,https://static.inaturalist.org/photos/19445439/medium.jpg,36.4782633333,-77.655075,Asclepias tuberosa,butterfly milkweed,Apocynaceae
13310422,C.,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/19494554/medium.jpeg,35.9694442749,-78.9683303833,Sisyrinchium angustifolium,narrow-leaved blue-eyed grass,Iridaceae
13370424,,,https://static.inaturalist.org/photos/19601917/medium.jpg,35.9591886727,-75.6378489733,Campsis radicans,American trumpet vine,Bignoniaceae
13392859,Jame,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19642187/medium.jpeg,34.725998385,-76.9418715175,Asclepias pedicellata,savannah milkweed,Apocynaceae
13404018,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19661921/medium.jpg,35.25528,-82.8070833333,Hexastylis shuttleworthii,largeflower heartleaf,Aristolochiaceae
13425837,,,https://static.inaturalist.org/photos/19699820/medium.jpg,35.542645,-83.492745,Clintonia borealis,bluebead lily,Liliaceae
13447537,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19738286/medium.jpg,36.1075840239,-82.1050662921,Taraxacum,dandelions,Asteraceae
13468056,"",,https://static.inaturalist.org/photos/19773062/medium.jpeg,36.025294,-78.922242,Morus alba,white mulberry,Moraceae
13468414,"",,https://static.inaturalist.org/photos/19773719/medium.jpeg,36.018592,-78.914131,Reynoutria japonica,Japanese knotweed,Polygonaceae
13490462,Jonathan (JC) Carpenter,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19812360/medium.jpg,35.3508940107,-82.7775624768,Oxalis,woodsorrels,Oxalidaceae
13492341,Luma,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19815341/medium.jpg,35.89402767,-78.58509268,Circaea canadensis,broadleaf enchanter's nightshade,Onagraceae
13512517,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19851730/medium.jpg,34.2407456,-77.8338693,Passiflora incarnata,purple passionflower,Passifloraceae
13514878,Suzanne Cadwell,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19856219/medium.jpeg,35.9869766235,-79.0574951172,Monarda fistulosa,wild bergamot,Lamiaceae
13564140,Steve Anderson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19944612/medium.jpg,34.0418477407,-77.9130609568,Polygala cymosa,Tall Pinebarren Milkwort,Polygalaceae
13567721,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/19951356/medium.jpg,36.4761208116,-81.1831613752,Vaccinium macrocarpon,American Cranberry,Ericaceae
13588546,,,https://static.inaturalist.org/photos/19987518/medium.jpg,35.4420568887,-83.7947617472,Monotropa uniflora,Ghost Pipe,Ericaceae
13644284,"",CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/20085613/medium.jpeg,35.8115643638,-78.7158607414,Asimina triloba,common pawpaw,Annonaceae
13649070,Dakota Hunter,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/20094273/medium.jpeg,35.7059594977,-78.8397877206,Spiranthes vernalis,Spring Ladies' Tresses,Orchidaceae
13726173,"",CC-BY-NC,https://static.inaturalist.org/photos/20225230/medium.jpg,35.3038333333,-80.4861666667,Solidago odora,Sweet Goldenrod,Asteraceae
13783754,Chelsea Clifford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/20326475/medium.jpg,35.9506928595,-78.8395271917,Diodia virginiana,buttonweed,Rubiaceae
13870113,,,https://static.inaturalist.org/photos/20477273/medium.jpg,35.0831138333,-83.1428083333,Monotropa uniflora,Ghost Pipe,Ericaceae
13910869,Brian Jarsma,,https://static.inaturalist.org/photos/20549435/medium.jpeg,35.8221359253,-80.8974304199,Passiflora incarnata,purple passionflower,Passifloraceae
13916744,Terry Woodward,,https://static.inaturalist.org/photos/20559686/medium.jpg,35.2849866667,-82.7266,Asclepias syriaca,common milkweed,Apocynaceae
13965039,,,https://static.inaturalist.org/photos/20645014/medium.jpg,35.5568883333,-83.4964666667,Carex fumosimontana,Great Smoky Mountain sedge,Cyperaceae
13996265,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/20699914/medium.jpeg,35.8535002192,-81.4844611287,Passiflora incarnata,purple passionflower,Passifloraceae
13998853,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/20704272/medium.jpeg,36.0704956055,-78.8693466187,Asclepias tuberosa,butterfly milkweed,Apocynaceae
13999304,"",CC-BY-NC,https://static.inaturalist.org/photos/20705065/medium.jpg,35.9137283333,-78.9946283333,Asclepias amplexicaulis,clasping milkweed,Apocynaceae
14020521,Katherine Thorington,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/20741937/medium.jpg,36.1550221667,-80.3048783333,Asimina triloba,common pawpaw,Annonaceae
14038116,,,https://static.inaturalist.org/photos/20774704/medium.jpg,34.31907,-77.75978,Ipomoea pandurata,wild potato vine,Convolvulaceae
14039425,,,https://static.inaturalist.org/photos/20777099/medium.jpg,35.2271478454,-81.2844565806,Asimina triloba,common pawpaw,Annonaceae
14059564,,,https://static.inaturalist.org/photos/20807262/medium.jpg,35.0806833333,-83.5120916667,Conopholis americana,American cancer-root,Orobanchaceae
14060162,Nate Hartley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/20797980/medium.jpeg,34.7605563843,-76.8650184312,Cnidoscolus stimulosus,spurge nettle,Euphorbiaceae
14086669,Katy Sims,,https://static.inaturalist.org/photos/20856476/medium.jpg,35.9328616667,-79.0903638333,Viola palmata,palm violet,Violaceae
14174937,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/21015662/medium.jpeg,35.81508553,-82.23971201,Trillium undulatum,painted trillium,Melanthiaceae
14190843,,,https://static.inaturalist.org/photos/21044410/medium.jpg,35.7759674269,-78.5303466321,Passiflora incarnata,purple passionflower,Passifloraceae
14202940,,,https://static.inaturalist.org/photos/21065656/medium.jpg,35.9303366667,-79.0788416667,Liquidambar styraciflua,American sweetgum,Altingiaceae
14211722,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21081366/medium.jpg,35.6072123916,-83.099631597,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14247839,Nate Hartley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21143836/medium.jpg,34.6941666667,-77.0819444444,Aralia spinosa,devil's walkingstick,Araliaceae
14275934,Steve Gray,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21194540/medium.jpg,35.5622033333,-83.502875,Lilium superbum,Turk's-cap lily,Liliaceae
14303246,,,https://static.inaturalist.org/photos/21244191/medium.jpg,35.7862613135,-82.1940394568,Rhododendron maximum,great rhododendron,Ericaceae
14392934,Taylor Wilkins,,https://static.inaturalist.org/photos/21404530/medium.jpg,36.0226794114,-81.9225186607,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14480692,Mike Breiner,,https://static.inaturalist.org/photos/21555154/medium.jpeg,35.4936600219,-82.991749607,Impatiens pallida,pale jewelweed,Balsaminaceae
14502965,Jim,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21588406/medium.jpeg,36.2561826495,-75.788465403,Rhexia mariana,Maryland meadowbeauty,Melastomataceae
14527286,"",,https://static.inaturalist.org/photos/21633055/medium.jpg,35.9036666667,-78.85423,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14546979,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/21669241/medium.jpg,35.9092892412,-82.0668496762,Veronicastrum virginicum,Culver's root,Plantaginaceae
14549422,Evan M. Raskin,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/21672027/medium.jpg,36.4125425753,-81.3808185834,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14559627,Nancy,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21691638/medium.jpg,35.9553433224,-82.1685272377,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14559628,Nancy,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21691687/medium.jpg,35.9553334288,-82.1685230925,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14575828,Lillian Ledford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21720347/medium.jpeg,35.9877319336,-75.6573638916,Rhynchosia difformis,Doubleform Snoutbean,Fabaceae
14579521,Lincoln Durey,,https://static.inaturalist.org/photos/21726559/medium.jpeg,36.0931000336,-82.1459431574,Micranthes petiolaris,Cliff Saxifrage,Saxifragaceae
14616291,Nancy,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21792552/medium.jpg,35.9551219189,-82.168583175,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14646978,Lori Owenby,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21845637/medium.jpeg,35.817422,-81.180358,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14674939,J. Allen Ratzlaff,CC-BY-NC,https://static.inaturalist.org/photos/21874507/medium.jpg,35.633699,-82.556586,Lathyrus latifolius,broad-leaved sweet pea,Fabaceae
14704776,"",CC-BY-NC,https://static.inaturalist.org/photos/21927750/medium.jpg,35.7734533333,-79.0042277833,Silphium compositum,Kidney-leaf Rosinweed,Asteraceae
14708170,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/21933860/medium.jpg,35.3534133333,-82.778895,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14762121,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22025109/medium.jpg,35.3808533333,-82.9031616667,Monarda fistulosa,wild bergamot,Lamiaceae
14812670,Ken Kneidel,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22113667/medium.jpeg,35.1515306117,-80.7385814446,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14902815,Dennis,CC-BY,https://static.inaturalist.org/photos/22244811/medium.jpg,36.0799916667,-80.247305,Asimina triloba,common pawpaw,Annonaceae
14918352,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22267700/medium.jpg,35.3287120934,-82.8817462921,Monarda clinopodia,white bergamot,Lamiaceae
14945848,Bryan Tompkins,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22295103/medium.jpeg,35.7458343506,-82.325553894,Clintonia borealis,bluebead lily,Liliaceae
14971575,Lenny Lampel,,https://static.inaturalist.org/photos/22329921/medium.jpg,35.462155,-80.783395,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
14974193,Kevin Metcalf,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22334158/medium.jpeg,35.9065667196,-75.8484252795,Peltandra sagittifolia,white arrow arum,Araceae
14977786,Morgan Stickrod,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22343479/medium.jpg,35.5063234032,-83.2746906315,Lilium superbum,Turk's-cap lily,Liliaceae
14993912,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22367727/medium.jpg,35.325586,-82.881986,Monarda clinopodia,white bergamot,Lamiaceae
15004786,Morgan Stickrod,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22387258/medium.jpg,35.7759658586,-82.2900046042,Lilium superbum,Turk's-cap lily,Liliaceae
15004884,Morgan Stickrod,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22387432/medium.jpg,35.7268416667,-82.2840116667,Lilium superbum,Turk's-cap lily,Liliaceae
15006931,Leigh Ann Liddell,,https://static.inaturalist.org/photos/22391120/medium.jpg,35.9080966667,-82.7564616667,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
15009611,Morgan Stickrod,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22395898/medium.jpg,35.7275,-82.2842116667,Lilium superbum,Turk's-cap lily,Liliaceae
15049803,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22466175/medium.jpg,35.3128273394,-82.9530735908,Monarda fistulosa,wild bergamot,Lamiaceae
15061524,Eric Ungberg,,https://static.inaturalist.org/photos/22487527/medium.jpeg,34.8480144376,-79.6867770144,Lilium pyrophilum,sandhills lily,Liliaceae
15083813,Armin Weise,CC-BY-ND,https://static.inaturalist.org/photos/22525667/medium.jpg,35.2575230183,-82.1526188775,Collinsonia verticillata,whorled horse-balm,Lamiaceae
15088523,Morgan Stickrod,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22534671/medium.jpeg,35.7674197891,-82.2639964048,Monotropa uniflora,Ghost Pipe,Ericaceae
15089841,"",CC-BY-NC,https://static.inaturalist.org/photos/22539859/medium.jpg,34.9295883333,-77.0860833333,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
15116458,"",CC-BY-NC,https://static.inaturalist.org/photos/22585567/medium.jpg,35.029125,-77.1349805,Monotropa uniflora,Ghost Pipe,Ericaceae
15131853,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22615092/medium.jpg,35.50267,-83.298125,Monotropa uniflora,Ghost Pipe,Ericaceae
15133953,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22618775/medium.jpeg,35.7534179688,-82.3349761963,Trillium undulatum,painted trillium,Melanthiaceae
15137463,Nick Newberry,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22625396/medium.jpg,35.3484226301,-78.9371251922,Lilium michauxii,Carolina lily,Liliaceae
15160108,"",CC-BY-NC,https://static.inaturalist.org/photos/22665736/medium.jpg,34.6464049617,-76.8339235596,Asclepias pedicellata,savannah milkweed,Apocynaceae
15176849,Ken Kneidel,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/22696001/medium.jpeg,35.1682208035,-80.8330635936,Chamaecrista fasciculata,partridge pea,Fabaceae
15190372,"",CC-BY-NC,https://static.inaturalist.org/photos/22720260/medium.jpg,34.76788,-76.873275,Xyris platylepis,Tall Yellow-eyed Grass,Xyridaceae
15209051,"",,https://static.inaturalist.org/photos/6104181/medium.jpg,36.068706,-82.025113,Trillium erectum,red trillium,Melanthiaceae
15264954,Marcia Ford,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/22843115/medium.jpeg,35.3552332,-82.7858198,Mimulus ringens,Allegheny monkeyflower,Phrymaceae
15278291,,,https://static.inaturalist.org/photos/22866276/medium.jpg,35.5870366667,-83.0742861667,Clinopodium vulgare,Wild Basil,Lamiaceae
15278500,,,https://static.inaturalist.org/photos/22866585/medium.jpg,35.5869600876,-83.0738959462,Achillea millefolium,common yarrow,Asteraceae
15303065,,,https://static.inaturalist.org/photos/22909393/medium.jpg,35.5752447015,-82.5652832352,Datura stramonium,jimsonweed,Solanaceae
15306330,Miguel Vieira,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/22915419/medium.jpg,35.72613381,-83.1119585001,Actaea podocarpa,mountain black cohosh,Ranunculaceae
15308540,"",CC-BY,https://static.inaturalist.org/photos/22919597/medium.jpg,35.9896666547,-78.9399236157,Tipularia discolor,crane-fly orchid,Orchidaceae
15319954,,,https://static.inaturalist.org/photos/22939806/medium.jpg,34.2669556643,-78.0858008545,Asclepias pedicellata,savannah milkweed,Apocynaceae
15325069,Niky Hughes,,https://static.inaturalist.org/photos/22950862/medium.jpg,36.1493916667,-80.3136583333,Apios americana,American groundnut,Fabaceae
15422439,"",,https://static.inaturalist.org/photos/23125466/medium.jpg,35.8224684745,-79.1025099066,Verbascum thapsus,great mullein,Scrophulariaceae
15442159,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23162825/medium.jpg,35.0806195,-83.1389083333,Lechea racemulosa,Illinois Pinweed,Cistaceae
15442289,Dwayne Estes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23163108/medium.jpg,35.167551844,-83.6281902056,Thalictrum macrostylum,Littleleaf Meadow-rue,Ranunculaceae
15454743,,,https://static.inaturalist.org/photos/23185727/medium.jpg,36.1508022428,-81.7143010351,Impatiens capensis,common jewelweed,Balsaminaceae
15574468,Jason Love,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23294328/medium.jpg,35.2988399129,-83.5168189329,Adlumia fungosa,climbing fumitory,Papaveraceae
15621057,Sarah Towne,CC-BY-NC,https://static.inaturalist.org/photos/23348265/medium.jpg,33.8766212463,-78.5444717407,Bidens bipinnata,Spanish needles,Asteraceae
15639806,Timothy Gerla,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/23367355/medium.jpg,35.8894916667,-79.0450971667,Euphorbia ophthalmica,Florida Hammock Sandmat,Euphorbiaceae
15702866,Edward Landi,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23438205/medium.jpg,35.8395340294,-78.7947901246,Asclepias tuberosa,butterfly milkweed,Apocynaceae
15727802,Falyn Owens,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/23482844/medium.jpeg,35.76703417,-78.67794777,Bidens bipinnata,Spanish needles,Asteraceae
15806939,Janet Wright,CC-BY-NC,https://static.inaturalist.org/photos/23627682/medium.jpg,35.1651833333,-83.0325388889,Campanula divaricata,Southern Harebell,Campanulaceae
15856281,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23704815/medium.jpeg,34.9473640322,-80.7511097561,Doellingeria infirma,Cornel-leaf Whitetop,Asteraceae
15873906,"",CC-BY-NC,https://static.inaturalist.org/photos/23736672/medium.jpg,34.7220248658,-76.6735897294,Ipomoea sagittata,Saltmarsh Morning-glory,Convolvulaceae
15878177,Sarah Towne,CC-BY-NC,https://static.inaturalist.org/photos/23744291/medium.jpeg,33.8986320496,-78.4558792114,Monarda punctata,spotted horse mint,Lamiaceae
15907447,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/23790900/medium.jpeg,36.1268005371,-80.2807922363,Lobelia cardinalis,cardinal flower,Campanulaceae
15912353,Jason Travis Watanabe Medaris,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/23799807/medium.jpg,36.5290916667,-76.6215666667,Ipomoea hederacea,ivy-leaved morning-glory,Convolvulaceae
15925415,"",,https://static.inaturalist.org/photos/23823460/medium.jpg,36.2686216667,-80.4261083333,Verbesina alternifolia,wingstem,Asteraceae
16010198,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23978108/medium.jpeg,36.2509774995,-75.9617091334,Sabatia dodecandra,Marsh Rose Gentian,Gentianaceae
16010701,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/23978999/medium.jpg,35.3101926647,-82.9488756254,Circaea alpina,Alpine Enchanter's-nightshade,Onagraceae
16080725,,,https://static.inaturalist.org/photos/24084549/medium.jpg,36.25792,-81.6635966667,Rudbeckia hirta,black-eyed Susan,Asteraceae
16155319,Carol Lynn Johnson,,https://static.inaturalist.org/photos/24217876/medium.jpeg,35.1934333,-83.3429963,Reynoutria japonica,Japanese knotweed,Polygonaceae
16216835,Luma,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/24332915/medium.jpeg,35.77926417,-78.71366858,Rudbeckia laciniata,cutleaf coneflower,Asteraceae
16219140,Leigh Ann Liddell,,https://static.inaturalist.org/photos/24337492/medium.jpg,35.7316984316,-82.3550470622,Maianthemum canadense,Canada mayflower,Asparagaceae
16291927,Jack Spruill,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/24468054/medium.jpg,35.9396709083,-76.5749107954,Quercus stellata,post oak,Fagaceae
16363634,Justin Wright,,https://static.inaturalist.org/photos/24601431/medium.jpeg,36.0098648071,-78.9041976929,Vitis rotundifolia,muscadine,Vitaceae
16391181,,,https://static.inaturalist.org/photos/24651945/medium.jpg,35.3112035198,-83.1805290096,Lycoris radiata,red spider lily,Amaryllidaceae
16418626,,,https://static.inaturalist.org/photos/24702702/medium.jpg,36.0218416667,-78.9807666667,Bidens aristosa,Bearded Beggarticks,Asteraceae
16438547,David George,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/24733665/medium.jpg,35.8725661878,-78.9337647614,Gleditsia triacanthos,honey locust,Fabaceae
16448249,,,https://static.inaturalist.org/photos/24751274/medium.jpg,35.4441716667,-80.636375,Quercus alba,white oak,Fagaceae
16448930,Falyn Owens,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/24763928/medium.jpeg,36.36735407,-80.96479448,Verbesina occidentalis,Yellow Crownbeard,Asteraceae
16507146,,,https://static.inaturalist.org/photos/24843541/medium.jpg,36.1664646493,-82.0396789546,Lilium grayi,Gray's lily,Liliaceae
16534852,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/24893010/medium.jpg,35.5148366667,-83.0656666667,Juglans nigra,eastern black walnut,Juglandaceae
16564446,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/24945361/medium.jpeg,36.0738792419,-78.8648834229,Agalinis purpurea,purple false foxglove,Orobanchaceae
16565147,Caitlyn Elliott,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/24946622/medium.jpg,35.6361178961,-82.5355548878,Acer saccharinum,silver maple,Sapindaceae
16571133,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/24957415/medium.jpeg,36.0433921814,-78.889503479,Commelina communis,Asiatic dayflower,Commelinaceae
16594432,Jessica Castro-Rappl,,https://static.inaturalist.org/photos/24999860/medium.jpeg,36.0053291321,-78.9693145752,Strophostyles umbellata,perennial wooly bean,Fabaceae
16601036,Ken,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25011667/medium.jpeg,33.8922233582,-78.0350036621,Monarda punctata,spotted horse mint,Lamiaceae
16661821,Armin Weise,CC-BY-ND,https://static.inaturalist.org/photos/25122332/medium.jpg,35.3994968828,-82.1633602056,Lobelia amoena,Southern Lobelia,Campanulaceae
16689172,Brandi Missouri Griffin,,https://static.inaturalist.org/photos/25173387/medium.jpg,35.0533916667,-83.188995,Monotropa uniflora,Ghost Pipe,Ericaceae
16739999,Nate Hartley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25252744/medium.jpeg,35.5170916317,-78.8261302178,Spiranthes ovalis erostellata,Lesser Ladies' Tresses,Orchidaceae
16740007,Nate Hartley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25252879/medium.jpeg,35.4815935876,-78.910529068,Galium uniflorum,one-flowered bedstraw,Rubiaceae
16769154,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25308231/medium.jpeg,35.6261053123,-77.3610784553,Mazus pumilus,Japanese mazus,Mazaceae
16807623,Elise Koehncke,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25375601/medium.jpeg,35.9840531229,-78.6234433204,Monotropa uniflora,Ghost Pipe,Ericaceae
16949585,Rich Stevenson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/25617817/medium.jpg,35.0860525124,-82.7628156392,Rhexia virginica,Virginia meadowbeauty,Melastomataceae
16982306,Jason Reynolds,,https://static.inaturalist.org/photos/25675152/medium.jpeg,36.06658465,-79.71100327,Helianthus annuus,Common Sunflower,Asteraceae
